sequential
dense: Dense_1 [ 1, ][ 1, ] relu
dense: Dense_2 [ 1, ][ 2, ] relu
dense: Dense_3 [ 2, ][ 1, ] linear
Epoch: 401, batch index: 398 Loss: [	0.179124	]

Epoch: 402, batch index: 387 Loss: [	0.248986	]

Epoch: 403, batch index: 347 Loss: [	0.248551	]

Epoch: 404, batch index: 476 Loss: [	0.325422	]

Epoch: 405, batch index: 418 Loss: [	0.199693	]

Epoch: 406, batch index: 262 Loss: [	0.243021	]

Epoch: 407, batch index: 300 Loss: [	0.289551	]

Epoch: 408, batch index: 434 Loss: [	0.166713	]

Epoch: 409, batch index: 268 Loss: [	0.170594	]

Epoch: 410, batch index: 320 Loss: [	0.313193	]

Epoch: 411, batch index: 295 Loss: [	0.132396	]

Epoch: 412, batch index: 354 Loss: [	0.314421	]

Epoch: 413, batch index: 384 Loss: [	0.133668	]

Epoch: 414, batch index: 299 Loss: [	0.340423	]

Epoch: 415, batch index: 421 Loss: [	0.189424	]

Epoch: 416, batch index: 381 Loss: [	0.216363	]

Epoch: 417, batch index: 286 Loss: [	0.268098	]

Epoch: 418, batch index: 387 Loss: [	0.244360	]

Epoch: 419, batch index: 394 Loss: [	0.346849	]

Epoch: 420, batch index: 380 Loss: [	0.283021	]

Epoch: 421, batch index: 447 Loss: [	0.203870	]

Epoch: 422, batch index: 270 Loss: [	0.114558	]

Epoch: 423, batch index: 344 Loss: [	0.135213	]

Epoch: 424, batch index: 482 Loss: [	0.260465	]

Epoch: 425, batch index: 445 Loss: [	0.210824	]

Epoch: 426, batch index: 471 Loss: [	0.056828	]

Epoch: 427, batch index: 409 Loss: [	0.260862	]

Epoch: 428, batch index: 456 Loss: [	0.213017	]

Epoch: 429, batch index: 368 Loss: [	0.261143	]

Epoch: 430, batch index: 302 Loss: [	0.236937	]

Epoch: 431, batch index: 375 Loss: [	0.299135	]

Epoch: 432, batch index: 486 Loss: [	0.384212	]

Epoch: 433, batch index: 313 Loss: [	0.076613	]

Epoch: 434, batch index: 473 Loss: [	0.120288	]

Epoch: 435, batch index: 464 Loss: [	0.149297	]

Epoch: 436, batch index: 449 Loss: [	0.140086	]

Epoch: 437, batch index: 480 Loss: [	0.385943	]

Epoch: 438, batch index: 415 Loss: [	0.230228	]

Epoch: 439, batch index: 424 Loss: [	0.306035	]

Epoch: 440, batch index: 387 Loss: [	0.232636	]

Epoch: 441, batch index: 461 Loss: [	0.258757	]

Epoch: 442, batch index: 382 Loss: [	0.177022	]

Epoch: 443, batch index: 450 Loss: [	0.143610	]

Epoch: 444, batch index: 477 Loss: [	0.321460	]

Epoch: 445, batch index: 398 Loss: [	0.190726	]

Epoch: 446, batch index: 446 Loss: [	0.206717	]

Epoch: 447, batch index: 391 Loss: [	0.129944	]

Epoch: 448, batch index: 386 Loss: [	0.220770	]

Epoch: 449, batch index: 384 Loss: [	0.130408	]

Epoch: 450, batch index: 469 Loss: [	0.135176	]

Epoch: 451, batch index: 431 Loss: [	0.198663	]

Epoch: 452, batch index: 408 Loss: [	0.380418	]

Epoch: 453, batch index: 437 Loss: [	0.141710	]

Epoch: 454, batch index: 474 Loss: [	0.227517	]

Epoch: 455, batch index: 478 Loss: [	0.323978	]

Epoch: 456, batch index: 317 Loss: [	0.274752	]

Epoch: 457, batch index: 448 Loss: [	0.174219	]

Epoch: 458, batch index: 340 Loss: [	0.227902	]

Epoch: 459, batch index: 256 Loss: [	0.412549	]

Epoch: 460, batch index: 278 Loss: [	0.035367	]

Epoch: 461, batch index: 476 Loss: [	0.308417	]

Epoch: 462, batch index: 295 Loss: [	0.119713	]

Epoch: 463, batch index: 325 Loss: [	0.266464	]

Epoch: 464, batch index: 325 Loss: [	0.263697	]

